Examine condition of property or products,Quality control and inspections
Develop professional or business relationships and networks,Communication and collaboration
Identify potential customers,Sales and marketing
Review accuracy of sales or other transactions,Sales and marketing
"Maintain professional or technical knowledge, skills, or certifications",Human resources
Study product information to acquire professional knowledge,Human resources
Analyse health-related data,"Data, analytics, and databases"
Analyse risks to operations or processes,Business operations and financial activities
Assess financial status of others,Business operations and financial activities
Authorise expenditures or other financial actions,Business operations and financial activities
"Explain regulations, policies or procedures","Records, documentation, reports and research"
Review and assess insurance information,Business operations and financial activities
Verify accuracy of records,Business operations and financial activities
Sell goods or services,Sales and marketing
Contact current or potential customers to promote goods or services,Sales and marketing
"Answer questions and advise others on the use of products, goods, or services",Customer service
Negotiate prices or other sales terms,Business operations and financial activities
Schedule appointments with prospective customers,Customer service
Estimate or quote costs or terms of sales,Business operations and financial activities
Distribute promotional literature or samples to customers,Sales and marketing
Identify potential customers,Sales and marketing
Prepare sales or other contracts,Business operations and financial activities
Demonstrate products to customers,Sales and marketing
Prepare financial documents or reports,Business operations and financial activities
Create and maintain records of sales or other business transactions,Sales and marketing
"Analyse market, industry or customer related data and trends","Data, analytics, and databases"
Study product information to acquire professional knowledge,Human resources
Set up merchandise displays,Sales and marketing
"Collect information about customer, client, or user needs or issues",Customer service
Resolve or respond to customer complaints or problems,Customer service
Record and maintain customer or client information,"Records, documentation, reports and research"
Monitor sales activities,Sales and marketing
Report information to managers or other staff,Communication and collaboration
"Take orders for products, goods or services.",Customer service
Develop content for sales presentations or other materials,Sales and marketing
Deliver promotional presentations to current or prospective customers,Sales and marketing
Arrange delivery of goods or services,Material transportation
Verify customer credit information,Business operations and financial activities
Sell goods or services,Sales and marketing
Contact current or potential customers to promote goods or services,Sales and marketing
"Answer questions and advise others on the use of products, goods, or services",Customer service
Negotiate prices or other sales terms,Business operations and financial activities
Schedule appointments with prospective customers,Customer service
Estimate or quote costs or terms of sales,Business operations and financial activities
Distribute promotional literature or samples to customers,Sales and marketing
Identify potential customers,Sales and marketing
Prepare sales or other contracts,Business operations and financial activities
"Recommend products, goods, or services to customers",Customer service
Demonstrate products to customers,Sales and marketing
Prepare financial documents or reports,Business operations and financial activities
Create and maintain records of sales or other business transactions,Sales and marketing
"Analyse market, industry or customer related data and trends","Data, analytics, and databases"
Study product information to acquire professional knowledge,Human resources
Set up merchandise displays,Sales and marketing
"Collect information about customer, client, or user needs or issues",Customer service
Resolve or respond to customer complaints or problems,Customer service
Record and maintain customer or client information,"Records, documentation, reports and research"
Monitor sales activities,Sales and marketing
Report information to managers or other staff,Communication and collaboration
"Take orders for products, goods or services.",Customer service
Develop content for sales presentations or other materials,Sales and marketing
Arrange delivery of goods or services,Material transportation
Verify customer credit information,Business operations and financial activities
Sell goods or services,Sales and marketing
Contact current or potential customers to promote goods or services,Sales and marketing
"Answer questions and advise others on the use of products, goods, or services",Customer service
Negotiate prices or other sales terms,Business operations and financial activities
Schedule appointments with prospective customers,Customer service
Estimate or quote costs or terms of sales,Business operations and financial activities
Distribute promotional literature or samples to customers,Sales and marketing
Identify potential customers,Sales and marketing
Prepare sales or other contracts,Business operations and financial activities
Demonstrate products to customers,Sales and marketing
Prepare financial documents or reports,Business operations and financial activities
Create and maintain records of sales or other business transactions,Sales and marketing
"Analyse market, industry or customer related data and trends","Data, analytics, and databases"
Study product information to acquire professional knowledge,Human resources
Develop promotional or marketing strategies or plans,Sales and marketing
Set up merchandise displays,Sales and marketing
"Collect information about customer, client, or user needs or issues",Customer service
Resolve or respond to customer complaints or problems,Customer service
Record and maintain customer or client information,"Records, documentation, reports and research"
Monitor sales activities,Sales and marketing
Report information to managers or other staff,Communication and collaboration
"Take orders for products, goods or services.",Customer service
Explain technical product or service information to customers,Communication and collaboration
Deliver promotional presentations to current or prospective customers,Sales and marketing
Arrange delivery of goods or services,Material transportation
Verify customer credit information,Business operations and financial activities
Sell goods or services,Sales and marketing
Contact current or potential customers to promote goods or services,Sales and marketing
"Answer questions and advise others on the use of products, goods, or services",Customer service
Negotiate prices or other sales terms,Business operations and financial activities
Schedule appointments with prospective customers,Customer service
Estimate or quote costs or terms of sales,Business operations and financial activities
Distribute promotional literature or samples to customers,Sales and marketing
Identify potential customers,Sales and marketing
Prepare sales or other contracts,Business operations and financial activities
Demonstrate products to customers,Sales and marketing
Prepare financial documents or reports,Business operations and financial activities
Create and maintain records of sales or other business transactions,Sales and marketing
"Analyse market, industry or customer related data and trends","Data, analytics, and databases"
Study product information to acquire professional knowledge,Human resources
Set up merchandise displays,Sales and marketing
"Collect information about customer, client, or user needs or issues",Customer service
Resolve or respond to customer complaints or problems,Customer service
Record and maintain customer or client information,"Records, documentation, reports and research"
Monitor sales activities,Sales and marketing
Report information to managers or other staff,Communication and collaboration
"Take orders for products, goods or services.",Customer service
Develop content for sales presentations or other materials,Sales and marketing
"Recommend products, goods, or services to customers",Customer service
Arrange delivery of goods or services,Material transportation
Verify customer credit information,Business operations and financial activities
Advise real estate clients,Communication and collaboration
Appraise property values,Construction
"Collect information about customer, client, or user needs or issues",Customer service
Contact current or potential customers to promote goods or services,Sales and marketing
"Coordinate activities with suppliers, contractors, clients, or other departments",Operating procedures and processes
Deliver promotional presentations to current or prospective customers,Sales and marketing
Develop content for sales presentations or other materials,Sales and marketing
Develop professional or business relationships and networks,Communication and collaboration
Estimate or quote costs or terms of sales,Business operations and financial activities
Examine condition of property or products,Quality control and inspections
Explain technical product or service information to customers,Communication and collaboration
Identify potential customers,Sales and marketing
"Maintain professional or technical knowledge, skills, or certifications",Human resources
Negotiate prices or other sales terms,Business operations and financial activities
Obtain property information,Construction
Prepare sales or other contracts,Business operations and financial activities
Schedule appointments with prospective customers,Customer service
Sell goods or services,Sales and marketing
Study product information to acquire professional knowledge,Human resources
Undertake resource procurement activities,Business operations and financial activities
Verify customer credit information,Business operations and financial activities
"Answer questions and advise others on the use of products, goods, or services",Customer service
Arrange delivery of goods or services,Material transportation
Arrange services or reservations for others,Customer service
Clean work areas,Cleaning and maintenance
"Collect information about customer, client, or user needs or issues",Customer service
Create and maintain records of sales or other business transactions,Sales and marketing
Demonstrate products to customers,Sales and marketing
"Estimate costs of goods, services or materials",Business operations and financial activities
Estimate or quote costs or terms of sales,Business operations and financial activities
Explain technical product or service information to customers,Communication and collaboration
"Greet customers, patrons or visitors",Customer service
Maintain general workplace security,Security and emergency services
"Monitor and maintain inventories of materials, resources, equipment or products",Business operations and financial activities
"Package materials or products for storage, shipment or transport",Material transportation
Prepare sales or other contracts,Business operations and financial activities
"Process sales, exchanges, refunds or other transactions",Business operations and financial activities
"Recommend products, goods, or services to customers",Customer service
Reconcile records of sales or other financial transactions,Business operations and financial activities
Sell goods or services,Sales and marketing
Set up merchandise displays,Sales and marketing
Study product information to acquire professional knowledge,Human resources
Undertake resource procurement activities,Business operations and financial activities
Verify customer credit information,Business operations and financial activities
"Promote or market goods, services, programs or events",Sales and marketing
Direct and coordinate maintenance or repair activities,Cleaning and maintenance
Liaise between departments or other groups to improve function or communication,Communication and collaboration
Direct department or organisational activities,Business operations and financial activities
Direct or manage financial activities or operations,Business operations and financial activities
Perform manual service or maintenance tasks,Production processes and machinery
Maintain operational records,"Records, documentation, reports and research"
Communicate organisational information to customers or other stakeholders,Customer service
Manage construction activities,Work activities preparation
Negotiate contracts for the sale or lease of goods or services,Business operations and financial activities
"Examine financial records or processes to monitor operations, identify improvements, or detect issues",Business operations and financial activities
Resolve or respond to customer complaints or problems,Customer service
Direct or supervise staff,Human resources
Evaluate employee or trainee performance,Human resources
Manage or process customer bills or payments,Business operations and financial activities
Inspect or test equipment or systems to ensure safety or proper functioning,Quality control and inspections
Prepare financial documents or reports,Business operations and financial activities
Undertake resource procurement activities,Business operations and financial activities
Communicate with government agencies,Communication and collaboration
Coordinate operational activities with external stakeholders,Communication and collaboration
"Communicate with others to arrange, coordinate, or conduct activities",Communication and collaboration
Prepare operational or project budgets,Business operations and financial activities
Negotiate project specifications,Operating procedures and processes
Supervise sales or support staff,Human resources
Review accuracy of sales or other transactions,Sales and marketing
Appraise property values,Construction
Obtain property information,Construction
"Maintain knowledge of laws, regulations, or professional guidelines",Human resources
Contact current or potential customers to promote goods or services,Sales and marketing
Implement organisational process or policy changes,Business operations and financial activities
Negotiate prices or other sales terms,Business operations and financial activities
Prepare sales or other contracts,Business operations and financial activities
Prepare operational or project budgets,Business operations and financial activities
"Analyse market, industry or customer related data and trends","Data, analytics, and databases"
Advise real estate clients,Communication and collaboration
Obtain property information,Construction
Develop content for sales presentations or other materials,Sales and marketing
Appraise property values,Construction
Schedule appointments with prospective customers,Customer service
"Collect information about customer, client, or user needs or issues",Customer service
Negotiate prices or other sales terms,Business operations and financial activities
"Maintain professional or technical knowledge, skills, or certifications",Human resources
Contact current or potential customers to promote goods or services,Sales and marketing
Explain technical product or service information to customers,Communication and collaboration
Deliver promotional presentations to current or prospective customers,Sales and marketing
Prepare sales or other contracts,Business operations and financial activities
Develop professional or business relationships and networks,Communication and collaboration
Verify customer credit information,Business operations and financial activities
Examine condition of property or products,Quality control and inspections
Train sales staff,Human resources
Identify investment opportunities or strategies,Business operations and financial activities
"Recommend products, goods, or services to customers",Customer service
Develop proposals for current or prospective customers,Sales and marketing
Set up merchandise displays,Sales and marketing
"Process sales, exchanges, refunds or other transactions",Business operations and financial activities
Prepare sales or other contracts,Business operations and financial activities
Estimate or quote costs or terms of sales,Business operations and financial activities
Reconcile records of sales or other financial transactions,Business operations and financial activities
"Answer questions and advise others on the use of products, goods, or services",Customer service
"Recommend products, goods, or services to customers",Customer service
"Reserve and prepare customer orders for postage, delivery or collection",Sales and marketing
"Maintain knowledge of laws, regulations, or professional guidelines",Human resources
Demonstrate products to customers,Sales and marketing
Create and maintain records of sales or other business transactions,Sales and marketing
"Collect information about customer, client, or user needs or issues",Customer service
"Greet customers, patrons or visitors",Customer service
Maintain general workplace security,Security and emergency services
"Locate products in stores, stock rooms or warehouses using online databases",Customer service
"Estimate costs of goods, services or materials",Business operations and financial activities
Explain technical product or service information to customers,Communication and collaboration
Clean work areas,Cleaning and maintenance
Sell goods or services,Sales and marketing
Maintain supplies for work station,Business operations and financial activities
Undertake resource procurement activities,Business operations and financial activities
"Monitor and maintain inventories of materials, resources, equipment or products",Business operations and financial activities
Arrange delivery of goods or services,Material transportation
Arrange services or reservations for others,Customer service
"Monitor artistic, design, and fashion trends and innovation","Records, documentation, reports and research"
"Package materials or products for storage, shipment or transport",Material transportation
"Recommend products, goods, or services to customers",Customer service
"Apply cleansing or conditioning agents to client hair, scalp or skin","Fashion, grooming, and cosmetics"
Apply makeup,"Fashion, grooming, and cosmetics"
Arrange delivery of goods or services,Material transportation
Arrange services or reservations for others,Customer service
Assess skin or hair conditions,"Fashion, grooming, and cosmetics"
Clean tools or instruments,Cleaning and maintenance
Demonstrate activity techniques or equipment use,Work activities preparation
"Package materials or products for storage, shipment or transport",Material transportation
Provide cosmetic advice for clients,"Fashion, grooming, and cosmetics"
"Recommend products, goods, or services to customers",Customer service
Arrange food for serving,Food services
Clean food preparation or service areas,Cleaning and maintenance
Package food or supplies,Food services
Prepare hot or cold drinks,Food services
Prepare or present simple dishes or meals,Food services
Resolve or respond to customer complaints or problems,Customer service
Serve food or drinks,Food services
Stock serving stations or dining areas with food or supplies,Food services
"Take orders for products, goods or services.",Customer service
Arrange delivery of goods or services,Material transportation
Confer with technical staff to prepare or implement designs or operational plans,Communication and collaboration
Monitor sales activities,Sales and marketing
Negotiate prices or other sales terms,Business operations and financial activities
"Stock or store items, goods, materials or resources",Business operations and financial activities
Study product information to acquire professional knowledge,Human resources
Verify customer credit information,Business operations and financial activities
"Answer questions and advise others on the use of products, goods, or services",Customer service
Explain technical product or service information to customers,Communication and collaboration
"Process sales, exchanges, refunds or other transactions",Business operations and financial activities
Sell goods or services,Sales and marketing
Clean work areas,Cleaning and maintenance
Demonstrate products to customers,Sales and marketing
"Recommend products, goods, or services to customers",Customer service
"Collect information about customer, client, or user needs or issues",Customer service
"Greet customers, patrons or visitors",Customer service
"Reserve and prepare customer orders for postage, delivery or collection",Sales and marketing
Resolve or respond to customer complaints or problems,Customer service
Report information to managers or other staff,Communication and collaboration
Set up merchandise displays,Sales and marketing
"Locate products in stores, stock rooms or warehouses using online databases",Customer service
Prepare sales or other contracts,Business operations and financial activities
"Monitor and maintain inventories of materials, resources, equipment or products",Business operations and financial activities
Study product information to acquire professional knowledge,Human resources
Record and maintain customer or client information,"Records, documentation, reports and research"
"Stock or store items, goods, materials or resources",Business operations and financial activities
"Package materials or products for storage, shipment or transport",Material transportation
Create and maintain records of sales or other business transactions,Sales and marketing
Arrange delivery of goods or services,Material transportation
Install programs or software onto computers or computer-controlled equipment,Digital technologies and electronics
"Sell motor vehicles, caravans or automotive products",Sales and marketing
Set up merchandise displays,Sales and marketing
"Process sales, exchanges, refunds or other transactions",Business operations and financial activities
Prepare sales or other contracts,Business operations and financial activities
Estimate or quote costs or terms of sales,Business operations and financial activities
Reconcile records of sales or other financial transactions,Business operations and financial activities
"Recommend products, goods, or services to customers",Customer service
"Maintain knowledge of laws, regulations, or professional guidelines",Human resources
Demonstrate products to customers,Sales and marketing
Create and maintain records of sales or other business transactions,Sales and marketing
"Answer questions and advise others on the use of products, goods, or services",Customer service
"Collect information about customer, client, or user needs or issues",Customer service
"Greet customers, patrons or visitors",Customer service
Maintain general workplace security,Security and emergency services
"Estimate costs of goods, services or materials",Business operations and financial activities
Explain technical product or service information to customers,Communication and collaboration
"Reserve and prepare customer orders for postage, delivery or collection",Sales and marketing
Clean work areas,Cleaning and maintenance
Sell goods or services,Sales and marketing
"Monitor and maintain inventories of materials, resources, equipment or products",Business operations and financial activities
"Locate products in stores, stock rooms or warehouses using online databases",Customer service
Undertake resource procurement activities,Business operations and financial activities
"Collect information about customer, client, or user needs or issues",Customer service
"Sell motor vehicles, caravans or automotive products",Sales and marketing
"Answer questions and advise others on the use of products, goods, or services",Customer service
"Process sales, exchanges, refunds or other transactions",Business operations and financial activities
Prepare sales or other contracts,Business operations and financial activities
"Estimate costs of goods, services or materials",Business operations and financial activities
"Monitor and maintain inventories of materials, resources, equipment or products",Business operations and financial activities
Explain technical product or service information to customers,Communication and collaboration
Sell goods or services,Sales and marketing
"Stock or store items, goods, materials or resources",Business operations and financial activities
"Locate products in stores, stock rooms or warehouses using online databases",Customer service
"Take orders for products, goods or services.",Customer service
Estimate or quote costs or terms of sales,Business operations and financial activities
Clean work areas,Cleaning and maintenance
"Reserve and prepare customer orders for postage, delivery or collection",Sales and marketing
Set up merchandise displays,Sales and marketing
Examine condition of property or products,Quality control and inspections
Create and maintain records of sales or other business transactions,Sales and marketing
Analyse shipping information to make routing decisions,Work activities preparation
Calculate shipping costs,Material transportation
Demonstrate products to customers,Sales and marketing
Perform clerical work in medical settings,Business operations and financial activities
Maintain inventory of medical supplies or equipment,Business operations and financial activities
Maintain supplies for work station,Business operations and financial activities
Process medical billing information,Business operations and financial activities
Control prescription refills or authorisations,Health and care
Set up merchandise displays,Sales and marketing
"Explain test results, health conditions, medical procedures, treatments, or other medical information",Health and care
Demonstrate products to customers,Sales and marketing
Operate cash registers or other point of sale systems,Business operations and financial activities
"Reserve and prepare customer orders for postage, delivery or collection",Sales and marketing
"Stock or store items, goods, materials or resources",Business operations and financial activities
"Locate products in stores, stock rooms or warehouses using online databases",Customer service
Operate diagnostic or therapeutic medical instruments or equipment,Health and care
Maintain medical records,Health and care
"Transport biological, biohazardous or other potentially infectious materials and substances.",Material transportation
Clean medical equipment or facilities,Cleaning and maintenance
Inspect and maintain medical equipment or instruments,Health and care
Supervise sales or support staff,Human resources
Examine condition of property or products,Quality control and inspections
Assign duties or work schedules to employees,Human resources
Monitor sales activities,Sales and marketing
Train sales staff,Human resources
Resolve or respond to customer complaints or problems,Customer service
"Answer questions and advise others on the use of products, goods, or services",Customer service
"Greet customers, patrons or visitors",Customer service
Maintain general workplace security,Security and emergency services
"Reserve and prepare customer orders for postage, delivery or collection",Sales and marketing
Oversee business processes and operations,Business operations and financial activities
Create and maintain records of sales or other business transactions,Sales and marketing
"Monitor organisational or operational compliance with regulations, standards or procedures",Safety and hazard management
"Develop operating strategies, plans or procedures for green or sustainable operations",Environmental management
"Locate products in stores, stock rooms or warehouses using online databases",Customer service
"Manage organisational, operational, or project budgets",Business operations and financial activities
Evaluate employee or trainee performance,Human resources
Develop financial or business plans,Business operations and financial activities
"Monitor and maintain inventories of materials, resources, equipment or products",Business operations and financial activities
Set up merchandise displays,Sales and marketing
Develop promotional or marketing strategies or plans,Sales and marketing
"Analyse market, industry or customer related data and trends","Data, analytics, and databases"
Clean work areas,Cleaning and maintenance
Sell goods or services,Sales and marketing
Undertake resource procurement activities,Business operations and financial activities
Prepare financial documents or reports,Business operations and financial activities
Coordinate sales campaigns,Sales and marketing
Operate cash registers or other point of sale systems,Business operations and financial activities
"Answer questions and advise others on the use of products, goods, or services",Customer service
Sell goods or services,Sales and marketing
"Greet customers, patrons or visitors",Customer service
Set up merchandise displays,Sales and marketing
Refuel vehicles,Vehicle operation
Clean vehicles or vehicle components,Cleaning and maintenance
Clean work areas,Cleaning and maintenance
Operate and maintain car wash facilities,Business operations and financial activities
"Communicate with others to arrange, coordinate, or conduct activities",Communication and collaboration
"Repair or replace worn, damaged, or defective mechanical parts",Production processes and machinery
"Stock or store items, goods, materials or resources",Business operations and financial activities
"Repair, replace, test, or rotate tyres",Production processes and machinery
Replace or repair non-engine automotive or vehicle components,Production processes and machinery
"Operate packing, recycling, or other material-processing equipment",Material transportation
"Sort materials or products for processing, storing, shipping or grading",Material transportation
Load materials into equipment for use or processing,Production processes and machinery
Operate material-moving equipment,Vehicle operation
Clean materials to prepare them for production,Cleaning and maintenance
Record operational or production data,"Records, documentation, reports and research"
Clean work areas,Cleaning and maintenance
Cut materials according to specifications or needs,Work activities preparation
"Grind materials, parts, or items",Production processes and machinery
"Disassemble equipment, machinery, or devices for inspection, maintenance or repair",Quality control and inspections
Maintain production or processing equipment,Production processes and machinery
Repair production equipment or tools,Production processes and machinery
Clean machinery or equipment,Cleaning and maintenance
"Calculate technical, material, equipment, labour or other resource requirements for projects, tasks, or processes",Work activities preparation
Clean construction or trades work sites,Cleaning and maintenance
Create construction or installation diagrams,Construction
"Cut carpet, vinyl or other flexible materials",Production processes and machinery
Install carpet or flooring,Construction
Mark reference points on construction materials,Work activities preparation
Measure materials or objects for installation or assembly,Science and mathematics
Measure work site dimensions,Science and mathematics
"Plan layout of construction, installation or repairs",Construction
"Review designs, blueprints, specifications, diagrams, work orders or other documentation to determine work requirements",Operating procedures and processes
Compute gaming wins and losses,Customer service
Create and maintain records of sales or other business transactions,Sales and marketing
Examine personal or licencing documentation to ensure that it is valid,"Data, analytics, and databases"
"Issue money, credit or vouchers",Business operations and financial activities
Maintain general workplace security,Security and emergency services
Obtain written authorisation to perform activities,Business operations and financial activities
"Process sales, exchanges, refunds or other transactions",Business operations and financial activities
Reconcile records of sales or other financial transactions,Business operations and financial activities
Review accuracy of sales or other transactions,Sales and marketing
Sell goods or services,Sales and marketing
Verify or review ticket authenticity,"Records, documentation, reports and research"
"Answer questions and advise others on the use of products, goods, or services",Customer service
Arrange delivery of goods or services,Material transportation
Arrange services or reservations for others,Customer service
Clean work areas,Cleaning and maintenance
"Collect information about customer, client, or user needs or issues",Customer service
Create and maintain records of sales or other business transactions,Sales and marketing
Demonstrate products to customers,Sales and marketing
"Estimate costs of goods, services or materials",Business operations and financial activities
Estimate or quote costs or terms of sales,Business operations and financial activities
Explain technical product or service information to customers,Communication and collaboration
"Greet customers, patrons or visitors",Customer service
"Maintain knowledge of laws, regulations, or professional guidelines",Human resources
"Monitor and maintain inventories of materials, resources, equipment or products",Business operations and financial activities
"Package materials or products for storage, shipment or transport",Material transportation
Prepare sales or other contracts,Business operations and financial activities
"Process sales, exchanges, refunds or other transactions",Business operations and financial activities
"Recommend products, goods, or services to customers",Customer service
Reconcile records of sales or other financial transactions,Business operations and financial activities
Sell goods or services,Sales and marketing
Set up merchandise displays,Sales and marketing
Undertake resource procurement activities,Business operations and financial activities
Operate cash registers or other point of sale systems,Business operations and financial activities
Sell goods or services,Sales and marketing
"Collect deposits, fares, payments or fees",Business operations and financial activities
"Estimate costs of goods, services or materials",Business operations and financial activities
"Greet customers, patrons or visitors",Customer service
"Answer questions and advise others on the use of products, goods, or services",Customer service
"Issue money, credit or vouchers",Business operations and financial activities
Prepare cash for deposit or disbursement,Business operations and financial activities
"Process sales, exchanges, refunds or other transactions",Business operations and financial activities
"Provide guests, visitors, clients or customers with general information or assistance",Customer service
Reconcile records of sales or other financial transactions,Business operations and financial activities
Resolve or respond to customer complaints or problems,Customer service
Set up merchandise displays,Sales and marketing
Interpret and explain financial information to others,Business operations and financial activities
"Explain regulations, policies or procedures","Records, documentation, reports and research"
Create and maintain records of sales or other business transactions,Sales and marketing
Maintain general workplace security,Security and emergency services
Maintain supplies for work station,Business operations and financial activities
"Stock or store items, goods, materials or resources",Business operations and financial activities
Clean work areas,Cleaning and maintenance
Prepare or present simple dishes or meals,Food services
"Collect deposits, fares, payments or fees",Business operations and financial activities
"Issue money, credit or vouchers",Business operations and financial activities
Prepare cash for deposit or disbursement,Business operations and financial activities
"Process sales, exchanges, refunds or other transactions",Business operations and financial activities
Sell goods or services,Sales and marketing
"Greet customers, patrons or visitors",Customer service
"Answer questions and advise others on the use of products, goods, or services",Customer service
"Estimate costs of goods, services or materials",Business operations and financial activities
Interpret and explain financial information to others,Business operations and financial activities
Explain technical product or service information to customers,Communication and collaboration
Maintain supplies for work station,Business operations and financial activities
Operate cash registers or other point of sale systems,Business operations and financial activities
Create and maintain records of sales or other business transactions,Sales and marketing
"Provide guests, visitors, clients or customers with general information or assistance",Customer service
Resolve or respond to customer complaints or problems,Customer service
Reconcile records of sales or other financial transactions,Business operations and financial activities
Answer telephones to direct calls or provide information,Customer service
Maintain general workplace security,Security and emergency services
"Stock or store items, goods, materials or resources",Business operations and financial activities
Clean work areas,Cleaning and maintenance
"Model cosmetics, clothing or accessories","Fashion, grooming, and cosmetics"
Prepare financial documents or reports,Business operations and financial activities
Deliver promotional presentations to current or prospective customers,Sales and marketing
"Answer questions and advise others on the use of products, goods, or services",Customer service
Explain technical product or service information to customers,Communication and collaboration
Demonstrate products to customers,Sales and marketing
Distribute promotional literature or samples to customers,Sales and marketing
Demonstrate products to customers,Sales and marketing
"Recommend products, goods, or services to customers",Customer service
Identify potential customers,Sales and marketing
Develop content for sales presentations or other materials,Sales and marketing
Set up merchandise displays,Sales and marketing
Distribute promotional literature or samples to customers,Sales and marketing
Clean work areas,Cleaning and maintenance
"Answer questions and advise others on the use of products, goods, or services",Customer service
"Model cosmetics, clothing or accessories","Fashion, grooming, and cosmetics"
Study product information to acquire professional knowledge,Human resources
Deliver promotional presentations to current or prospective customers,Sales and marketing
"Stock or store items, goods, materials or resources",Business operations and financial activities
Explain technical product or service information to customers,Communication and collaboration
Create and maintain records of sales or other business transactions,Sales and marketing
Sell goods or services,Sales and marketing
"Collect information about customer, client, or user needs or issues",Customer service
Train sales staff,Human resources
Contact current or potential customers to promote goods or services,Sales and marketing
Undertake resource procurement activities,Business operations and financial activities
Negotiate contracts for the sale or lease of goods or services,Business operations and financial activities
Confer with staff to coordinate business operations,Communication and collaboration
Obtain information about goods or services,Sales and marketing
Determine the value of goods or services,Business operations and financial activities
"Analyse market, industry or customer related data and trends","Data, analytics, and databases"
Identify opportunities to reduce environmental impact or increase sustainability,Environmental management
"Monitor and maintain inventories of materials, resources, equipment or products",Business operations and financial activities
Analyse business or financial data and information,Business operations and financial activities
"Discuss business strategies, practices or policies with managers",Communication and collaboration
Advise others on business or operational matters,Communication and collaboration
Authorise expenditures or other financial actions,Business operations and financial activities
Disburse funds from clients' accounts to creditors,Business operations and financial activities
Direct or supervise staff,Human resources
Train staff or conduct employee training programs,Human resources
Research issues related to sustainable business practices,Environmental management
Develop marketing or promotional materials,Sales and marketing
Identify investment opportunities or strategies,Business operations and financial activities
Develop business strategies,Business operations and financial activities
Record and maintain customer or client information,"Records, documentation, reports and research"
Contact current or potential customers to promote goods or services,Sales and marketing
Deliver promotional presentations to current or prospective customers,Sales and marketing
Develop content for sales presentations or other materials,Sales and marketing
Negotiate contracts for the sale or lease of goods or services,Business operations and financial activities
Explain technical product or service information to customers,Communication and collaboration
"Answer questions and advise others on the use of products, goods, or services",Customer service
Identify potential customers,Sales and marketing
Monitor sales activities,Sales and marketing
"Analyse market, industry or customer related data and trends","Data, analytics, and databases"
Schedule appointments with prospective customers,Customer service
"Arrange artwork, products or props",Art and entertainment
Discuss production content and progress with others,Communication and collaboration
Develop promotional or marketing strategies or plans,Sales and marketing
Collaborate with others to develop or implement marketing activities or strategies,Communication and collaboration
Train employees in proper work or operational procedures,Human resources
"Monitor and maintain inventories of materials, resources, equipment or products",Business operations and financial activities
Draw detailed or technical illustrations,Operating procedures and processes
"Develop artistic or design concepts for decoration, exhibition, performance or commercial purposes",Art and entertainment
Select materials or props,Art and entertainment
Set up and operate still or video cameras or related equipment,Communication and collaboration
"Maintain records, documents or other files","Records, documentation, reports and research"
"Construct distinctive physical objects for artistic, functional or commercial purposes",Art and entertainment
Create physical models or prototypes,Operating procedures and processes
"Apply finishes to artwork, crafts, or displays",Art and entertainment
"Monitor artistic, design, and fashion trends and innovation","Records, documentation, reports and research"
Produce clay or ceramics products,Production processes and machinery
"Shape, mould or cast clay",Production processes and machinery
Operate mixing equipment,Construction
Operate heating or drying equipment,Construction
"Package materials or products for storage, shipment or transport",Material transportation
Prepare moulds or casts for production,Construction
Measure dimensions of completed products or work pieces to verify conformance to specifications,Science and mathematics
Adjust temperature controls of ovens or other heating equipment,Construction
"Install equipment attachments, tools, or components",Production processes and machinery
Clean machinery or equipment,Cleaning and maintenance
Load materials into equipment for use or processing,Production processes and machinery
Cut materials according to specifications or needs,Work activities preparation
Adjust equipment controls to regulate flow of production,Production processes and machinery
Set up and operate cutting equipment,Production processes and machinery
Weigh or measure ingredients or substances to be used,Work activities preparation
"Weigh materials, items, or products to ensure compliance with specifications or standards",Work activities preparation
Place materials into or onto moulds,Construction
Inspect finishes of work pieces or finished products,Quality control and inspections
Remove products or work pieces from production equipment,Material transportation
Remove work pieces from moulds,Material transportation
Monitor equipment or machinery operation to ensure proper functioning or detect issues,Quality control and inspections
Clean work areas,Cleaning and maintenance
